Start Time,Period (min),NE Name,DGW function,User Plane L7 parser DNS downlink packets (number),User Plane L7 parser DNS uplink packets (number),User Plane L7 parser downlink packets (number),User Plane L34 parser uplink packets (number),User Plane L7 parser uplink packets (number),User Plane L34 parser downlink packets (number),Date,Time
2023-09-06 09:30:00,30,UPBNB03,nodeName=dgw,134806708,141451293,18419182144,51980782,8546940334,157232303,2023-09-06,09:30:00
2023-09-06 09:30:00,30,UPBTR02,nodeName=dgw,126800763,133704443,17791917642,37478176,7994754499,114934646,2023-09-06,09:30:00
2023-09-06 09:30:00,30,UPMDN01,nodeName=dgw,35613072,37586743,5759668176,23606827,2994153213,39873248,2023-09-06,09:30:00
2023-09-06 09:30:00,30,UPCBT01,nodeName=dgw,206582905,229260430,28223889329,201777556,12419760290,324273420,2023-09-06,09:30:00
2023-09-06 09:30:00,30,UPMDN03,nodeName=dgw,162117924,170812489,26018260353,86988974,13588237284,174589401,2023-09-06,09:30:00
2023-09-06 10:00:00,30,UPMDN03,nodeName=dgw,173498581,181923392,26879370292,92783274,14114214970,187434781,2023-09-06,10:00:00
2023-09-06 10:00:00,30,UPBNB03,nodeName=dgw,149067542,156036809,19519423079,54540730,9125493531,164113508,2023-09-06,10:00:00
2023-09-06 10:00:00,30,UPMDN01,nodeName=dgw,38163884,40096229,5973523389,23838223,3116453058,41193990,2023-09-06,10:00:00
2023-09-06 10:00:00,30,UPCBT01,nodeName=dgw,224281549,253107328,29607392132,211573937,13192918218,336111068,2023-09-06,10:00:00
2023-09-06 10:00:00,30,UPMDN02,nodeName=dgw,43175889,45503845,6699232060,29775903,3517407045,50747352,2023-09-06,10:00:00
2023-09-06 10:00:00,30,UPLPG01,nodeName=dgw,25360950,26681573,3454473332,10318755,1550471149,29092090,2023-09-06,10:00:00
2023-09-06 10:00:00,30,UPBTR02,nodeName=dgw,141558698,148864470,19016650266,43046973,8654027344,129142541,2023-09-06,10:00:00
2023-09-06 10:30:00,30,UPLPG01,nodeName=dgw,24061708,25257116,3565914321,11059972,1579932746,30285771,2023-09-06,10:30:00
2023-09-06 10:30:00,30,UPMDN02,nodeName=dgw,41661421,44006904,6829835992,30117885,3551753971,52001788,2023-09-06,10:30:00
2023-09-06 10:30:00,30,UPBNB03,nodeName=dgw,142804078,149847481,19991504704,58253961,9217615178,171281935,2023-09-06,10:30:00
2023-09-06 10:30:00,30,UPMDN01,nodeName=dgw,37131260,39213267,6140949583,24806385,3168101153,45253894,2023-09-06,10:30:00
2023-09-06 10:30:00,30,UPCBT01,nodeName=dgw,216638007,241027170,30216265917,220454673,13303741713,345605732,2023-09-06,10:30:00
2023-09-06 10:30:00,30,UPBTR02,nodeName=dgw,136396791,143892437,19721967132,44231549,8860092406,130824057,2023-09-06,10:30:00
2023-09-06 10:30:00,30,UPMDN03,nodeName=dgw,169358889,178480641,27482463974,94236828,14319599261,192945375,2023-09-06,10:30:00
2023-09-06 11:00:00,30,UPMDN03,nodeName=dgw,172838829,181685487,28092688103,102539427,14613740554,210474252,2023-09-06,11:00:00
2023-09-06 11:00:00,30,UPMDN01,nodeName=dgw,37739777,39855434,6231866281,27765731,3223490425,48888579,2023-09-06,11:00:00
2023-09-06 11:00:00,30,UPBNB03,nodeName=dgw,147421224,154687919,20433827243,61219137,9432451952,178663546,2023-09-06,11:00:00
2023-09-06 11:00:00,30,UPBTR02,nodeName=dgw,140737638,148287378,20269152459,43826227,9138045533,132792254,2023-09-06,11:00:00
2023-09-06 11:00:00,30,UPMDN02,nodeName=dgw,42563153,44798842,6991028460,31318855,3643034033,55170652,2023-09-06,11:00:00
2023-09-06 11:00:00,30,UPLPG01,nodeName=dgw,24613022,25923424,3648800555,11218589,1609169950,29267846,2023-09-06,11:00:00
2023-09-06 11:00:00,30,UPCBT01,nodeName=dgw,221063280,247310368,31138143716,226063601,13742997326,364375293,2023-09-06,11:00:00
2023-09-06 11:30:00,30,UPCBT01,nodeName=dgw,223709863,251874646,32429343651,233892461,14342430300,374843352,2023-09-06,11:30:00
2023-09-06 11:30:00,30,UPMDN03,nodeName=dgw,175891207,185377799,29129490777,101034398,15108141449,202498366,2023-09-06,11:30:00
2023-09-06 11:30:00,30,UPMDN02,nodeName=dgw,43521465,45951640,7272073748,30840903,3771424499,54243210,2023-09-06,11:30:00
2023-09-06 11:30:00,30,UPLPG01,nodeName=dgw,25193089,26399648,3741037112,11012787,1654201451,28810290,2023-09-06,11:30:00
2023-09-06 11:30:00,30,UPBTR02,nodeName=dgw,146987210,154389552,21426581506,46712262,9673783316,144605062,2023-09-06,11:30:00
2023-09-06 11:30:00,30,UPBNB03,nodeName=dgw,152537724,159860438,21357023160,65286303,9854705544,215721366,2023-09-06,11:30:00
2023-09-06 11:30:00,30,UPMDN01,nodeName=dgw,38454781,40780120,6458389688,25669869,3327497053,43425055,2023-09-06,11:30:00
2023-09-06 12:00:00,30,UPBNB03,nodeName=dgw,170621576,178375250,22656159292,66546004,10605949659,190847252,2023-09-06,12:00:00
2023-09-06 12:00:00,30,UPBTR02,nodeName=dgw,162081168,169348722,22475085598,49380601,10329428245,142442501,2023-09-06,12:00:00
2023-09-06 12:00:00,30,UPMDN02,nodeName=dgw,47809988,50306863,7638431699,31883803,3985973329,55572386,2023-09-06,12:00:00
2023-09-06 12:00:00,30,UPMDN01,nodeName=dgw,42682184,44892540,6805343784,28095073,3534329175,47878961,2023-09-06,12:00:00
2023-09-06 12:00:00,30,UPLPG01,nodeName=dgw,27001471,28313520,3816394646,11173150,1714397041,27855689,2023-09-06,12:00:00
2023-09-06 12:00:00,30,UPMDN03,nodeName=dgw,193729047,203110110,30586181446,103674155,15963643498,211521833,2023-09-06,12:00:00
2023-09-06 12:00:00,30,UPCBT01,nodeName=dgw,243130707,275467336,34373869937,246681007,15421951900,389609336,2023-09-06,12:00:00
2023-09-06 12:30:00,30,UPCBT01,nodeName=dgw,242802545,272649519,35887370996,248134578,15940729506,396535908,2023-09-06,12:30:00
2023-09-06 12:30:00,30,UPBTR02,nodeName=dgw,159040059,166275003,23291154931,52783743,10592375254,156446608,2023-09-06,12:30:00
2023-09-06 12:30:00,30,UPLPG01,nodeName=dgw,27177847,28640604,3961170299,12447717,1772219427,32267046,2023-09-06,12:30:00
2023-09-06 12:30:00,30,UPMDN01,nodeName=dgw,42880734,45266729,7040676018,30649865,3638781249,52203361,2023-09-06,12:30:00
2023-09-06 12:30:00,30,UPBNB03,nodeName=dgw,169513915,177307224,23441694950,72696212,10931719630,207221473,2023-09-06,12:30:00
2023-09-06 12:30:00,30,UPMDN02,nodeName=dgw,48264861,50916889,7835997174,34085838,4072863385,58510273,2023-09-06,12:30:00
2023-09-06 12:30:00,30,UPMDN03,nodeName=dgw,194325057,204342722,31518616327,112477120,16366096795,230078211,2023-09-06,12:30:00
2023-09-06 13:00:00,30,UPLPG01,nodeName=dgw,26806515,28200754,3852837346,11694419,1728051772,30352850,2023-09-06,13:00:00
2023-09-06 13:00:00,30,UPMDN02,nodeName=dgw,49728609,52608383,8137695254,36656616,4242176470,62724652,2023-09-06,13:00:00
2023-09-06 13:00:00,30,UPBNB03,nodeName=dgw,160025703,167464045,22349719399,71023444,10368492628,204299074,2023-09-06,13:00:00
2023-09-06 13:00:00,30,UPBTR02,nodeName=dgw,149889519,157643641,21725465151,53228178,9790394927,154184597,2023-09-06,13:00:00
2023-09-06 13:00:00,30,UPMDN01,nodeName=dgw,43986069,46463940,7226800865,32139630,3754955243,56023223,2023-09-06,13:00:00
2023-09-06 13:00:00,30,UPMDN03,nodeName=dgw,199545051,209809009,32567681535,119753584,16960452225,245473644,2023-09-06,13:00:00
2023-09-06 13:00:00,30,UPCBT01,nodeName=dgw,231774854,259645708,33666270821,229784111,14896028811,373456345,2023-09-06,13:00:00
2023-09-06 13:30:00,30,UPBNB03,nodeName=dgw,155156668,162448639,22236783276,70320627,10296114114,205699921,2023-09-06,13:30:00
2023-09-06 13:30:00,30,UPMDN02,nodeName=dgw,49902333,52717942,8437095061,39264706,4398844729,68200884,2023-09-06,13:30:00
2023-09-06 13:30:00,30,UPBTR02,nodeName=dgw,143789939,151362492,21564256203,53331164,9720092476,169249314,2023-09-06,13:30:00
2023-09-06 13:30:00,30,UPCBT01,nodeName=dgw,222594758,248603844,33085461148,234205164,14525545380,383426371,2023-09-06,13:30:00
2023-09-06 13:30:00,30,UPMDN03,nodeName=dgw,199855047,210129503,33677773065,134768849,17576489346,277246307,2023-09-06,13:30:00
2023-09-06 13:30:00,30,UPMDN01,nodeName=dgw,44239237,46649713,7491929255,36785472,3906030702,64018983,2023-09-06,13:30:00
2023-09-06 13:30:00,30,UPLPG01,nodeName=dgw,25132349,26438885,3875510566,12969248,1724389129,35455516,2023-09-06,13:30:00
2023-09-06 14:00:00,30,UPMDN03,nodeName=dgw,204481666,214822561,34250783024,145284230,17922346888,302791184,2023-09-06,14:00:00
2023-09-06 14:00:00,30,UPBNB03,nodeName=dgw,157466482,164719014,22427133731,74146367,10384340111,220585977,2023-09-06,14:00:00
2023-09-06 14:00:00,30,UPBTR02,nodeName=dgw,148131877,155872074,21853887077,49646795,9857746801,160239191,2023-09-06,14:00:00
2023-09-06 14:00:00,30,UPMDN02,nodeName=dgw,50750679,53488838,8573103237,43602988,4484734438,76483858,2023-09-06,14:00:00
2023-09-06 14:00:00,30,UPCBT01,nodeName=dgw,223976524,251569446,33352565229,233392080,14700510223,382633641,2023-09-06,14:00:00
2023-09-06 14:00:00,30,UPLPG01,nodeName=dgw,25806022,27120033,3936271327,11989073,1738947748,34651132,2023-09-06,14:00:00
2023-09-06 14:00:00,30,UPMDN01,nodeName=dgw,45148823,47611754,7631538304,37634353,3973451432,67293369,2023-09-06,14:00:00
2023-09-06 14:30:00,30,UPCBT01,nodeName=dgw,225973244,253248533,33743856300,241217238,14870814393,391440902,2023-09-06,14:30:00
2023-09-06 14:30:00,30,UPMDN03,nodeName=dgw,201015292,210478389,34497377846,147089876,17951799221,311964625,2023-09-06,14:30:00
2023-09-06 14:30:00,30,UPMDN02,nodeName=dgw,49746225,52323762,8607987946,42962125,4467891550,78277361,2023-09-06,14:30:00
2023-09-06 14:30:00,30,UPLPG01,nodeName=dgw,26070185,27506764,3975336765,11798546,1766727414,33240703,2023-09-06,14:30:00
2023-09-06 14:30:00,30,UPBNB03,nodeName=dgw,155288518,162422518,22556466354,72488096,10423341778,216569730,2023-09-06,14:30:00
2023-09-06 14:30:00,30,UPBTR02,nodeName=dgw,146346539,153891098,21921759555,52279240,9877473237,162175050,2023-09-06,14:30:00
2023-09-06 14:30:00,30,UPMDN01,nodeName=dgw,44187517,46470230,7661282354,38756193,3976535176,69259092,2023-09-06,14:30:00
2023-09-06 15:00:00,30,UPMDN01,nodeName=dgw,43373429,45500107,7593569749,37523448,3935048618,66752689,2023-09-06,15:00:00
2023-09-06 15:00:00,30,UPBTR02,nodeName=dgw,146618851,153951402,21510824296,48882910,9693201822,153194231,2023-09-06,15:00:00
2023-09-06 15:00:00,30,UPMDN03,nodeName=dgw,197136656,206587426,34282119426,143706098,17852425434,302514792,2023-09-06,15:00:00
2023-09-06 15:00:00,30,UPBNB03,nodeName=dgw,154626176,161703018,21997808762,66993177,10203633405,201448071,2023-09-06,15:00:00
2023-09-06 15:00:00,30,UPCBT01,nodeName=dgw,224907386,252471796,32957440732,234577368,14571439765,374984241,2023-09-06,15:00:00
2023-09-06 15:00:00,30,UPLPG01,nodeName=dgw,26503692,27857636,3975930810,12321076,1773481459,33917613,2023-09-06,15:00:00
2023-09-06 15:00:00,30,UPMDN02,nodeName=dgw,48645157,51130976,8497416752,44167826,4419409299,83333556,2023-09-06,15:00:00
2023-09-06 15:30:00,30,UPBTR02,nodeName=dgw,142916243,150001960,21199696368,47967987,9443153460,149845990,2023-09-06,15:30:00
2023-09-06 15:30:00,30,UPMDN02,nodeName=dgw,46514020,48857630,8215646477,41081977,4266918536,74105584,2023-09-06,15:30:00
2023-09-06 15:30:00,30,UPCBT01,nodeName=dgw,223650375,249819923,32613162169,230438012,14320884380,372245833,2023-09-06,15:30:00
2023-09-06 15:30:00,30,UPMDN03,nodeName=dgw,187747173,196656547,33007882709,134506318,17121920838,283628815,2023-09-06,15:30:00
2023-09-06 15:30:00,30,UPMDN01,nodeName=dgw,41362841,43583274,7330942227,36121690,3791487393,63059043,2023-09-06,15:30:00
2023-09-06 15:30:00,30,UPLPG01,nodeName=dgw,25689995,26987995,3860434647,11769909,1709699693,31810253,2023-09-06,15:30:00
2023-09-06 15:30:00,30,UPBNB03,nodeName=dgw,152308517,159361003,21904133435,68914951,10104283056,208225016,2023-09-06,15:30:00
2023-09-06 16:00:00,30,UPLPG01,nodeName=dgw,26236308,27571234,3904549700,12345908,1734547493,32986583,2023-09-06,16:00:00
2023-09-06 16:00:00,30,UPMDN02,nodeName=dgw,47057671,49382243,7890465271,38574227,4126154162,74710744,2023-09-06,16:00:00
2023-09-06 16:00:00,30,UPBTR02,nodeName=dgw,150455262,157673281,21608608566,45318076,9691993335,146088937,2023-09-06,16:00:00
2023-09-06 16:00:00,30,UPBNB03,nodeName=dgw,159284642,166337812,22097413992,67064558,10236550554,202624571,2023-09-06,16:00:00
2023-09-06 16:00:00,30,UPCBT01,nodeName=dgw,226575866,254445542,32989696936,237966811,14557753240,381453395,2023-09-06,16:00:00
2023-09-06 16:00:00,30,UPMDN03,nodeName=dgw,189513269,198276238,31813498893,130505514,16570274404,276746401,2023-09-06,16:00:00
2023-09-06 16:00:00,30,UPMDN01,nodeName=dgw,41811732,43880000,7074816313,35934049,3670986053,63493026,2023-09-06,16:00:00
2023-09-06 16:30:00,30,UPMDN02,nodeName=dgw,46189369,48469406,7755192938,36456564,4061719621,65569746,2023-09-06,16:30:00
2023-09-06 16:30:00,30,UPBTR02,nodeName=dgw,151142061,158170493,22126253261,47259066,9922943113,143969811,2023-09-06,16:30:00
2023-09-06 16:30:00,30,UPCBT01,nodeName=dgw,228546095,256875420,33793555571,245304545,14910107021,380454540,2023-09-06,16:30:00
2023-09-06 16:30:00,30,UPMDN03,nodeName=dgw,187214438,195844653,31239858153,125014631,16307943254,259920374,2023-09-06,16:30:00
2023-09-06 16:30:00,30,UPBNB03,nodeName=dgw,161146829,168041935,22622540083,65595111,10495138241,200844989,2023-09-06,16:30:00
2023-09-06 16:30:00,30,UPLPG01,nodeName=dgw,26673260,28000148,3950893295,11937268,1754876929,34403008,2023-09-06,16:30:00
2023-09-06 16:30:00,30,UPMDN01,nodeName=dgw,41472914,43401489,6956661878,34050110,3614596900,59590940,2023-09-06,16:30:00
2023-09-06 17:00:00,30,UPBTR02,nodeName=dgw,153633857,160379186,22680983609,47718378,10266665529,151832542,2023-09-06,17:00:00
2023-09-06 17:00:00,30,UPMDN03,nodeName=dgw,184674906,193058504,30704195366,121540704,16132711582,245915980,2023-09-06,17:00:00
2023-09-06 17:00:00,30,UPCBT01,nodeName=dgw,234007739,263979255,34672262169,267463056,15438201287,407574398,2023-09-06,17:00:00
2023-09-06 17:00:00,30,UPBNB03,nodeName=dgw,164339356,171513964,23449900974,68957197,10910447398,202260672,2023-09-06,17:00:00
2023-09-06 17:00:00,30,UPMDN01,nodeName=dgw,40903329,42826674,6879852564,32285227,3589200136,56461138,2023-09-06,17:00:00
2023-09-06 17:00:00,30,UPMDN02,nodeName=dgw,46012494,48297979,7704620901,36328352,4047855224,63004832,2023-09-06,17:00:00
2023-09-06 17:00:00,30,UPLPG01,nodeName=dgw,26995216,28509993,4050606801,11283318,1802548713,31644568,2023-09-06,17:00:00
2023-09-06 17:30:00,30,UPMDN01,nodeName=dgw,40761545,42731282,7026664499,31732224,3660250042,53881440,2023-09-06,17:30:00
2023-09-06 17:30:00,30,UPCBT01,nodeName=dgw,238252661,268264184,36652217125,268002858,16224303248,401742897,2023-09-06,17:30:00
2023-09-06 17:30:00,30,UPLPG01,nodeName=dgw,27421749,28870764,4297111527,12221188,1907673529,32346111,2023-09-06,17:30:00
2023-09-06 17:30:00,30,UPBNB03,nodeName=dgw,170220445,177589472,24747703555,69823829,11486887844,203426040,2023-09-06,17:30:00
2023-09-06 17:30:00,30,UPMDN03,nodeName=dgw,183665707,191867202,31505461162,123912615,16470981936,252015098,2023-09-06,17:30:00
2023-09-06 17:30:00,30,UPBTR02,nodeName=dgw,158148905,164876378,24086777966,48087564,10894772059,148592507,2023-09-06,17:30:00
2023-09-06 17:30:00,30,UPMDN02,nodeName=dgw,46125762,48292477,7880590830,35747189,4128289635,62226558,2023-09-06,17:30:00
2023-09-06 18:00:00,30,UPMDN01,nodeName=dgw,44367681,46517341,7354638564,31772226,3852136616,54596827,2023-09-06,18:00:00
2023-09-06 18:00:00,30,UPCBT01,nodeName=dgw,251274347,284544155,37527371246,253611741,16648214906,399604698,2023-09-06,18:00:00
2023-09-06 18:00:00,30,UPBNB03,nodeName=dgw,181378722,189017131,25077693287,68527912,11697075857,203378163,2023-09-06,18:00:00
2023-09-06 18:00:00,30,UPBTR02,nodeName=dgw,164714420,171623231,23798106336,42740549,10697079249,138123842,2023-09-06,18:00:00
2023-09-06 18:00:00,30,UPLPG01,nodeName=dgw,30426811,31892885,4581787945,12630056,2025682800,32701370,2023-09-06,18:00:00
2023-09-06 18:00:00,30,UPMDN02,nodeName=dgw,49872404,52201239,8253606866,35108584,4323669257,60975705,2023-09-06,18:00:00
2023-09-06 18:00:00,30,UPMDN03,nodeName=dgw,200442659,209228120,33085742490,120386875,17333546913,246208208,2023-09-06,18:00:00
2023-09-06 18:30:00,30,UPMDN03,nodeName=dgw,209482558,218991360,35287410733,113386717,18109918089,239789666,2023-09-06,18:30:00
2023-09-06 18:30:00,30,UPLPG01,nodeName=dgw,31596953,33252082,5001443739,15056504,2271113857,37045594,2023-09-06,18:30:00
2023-09-06 18:30:00,30,UPCBT01,nodeName=dgw,259621556,292308983,41109335579,356109073,18416511431,527596506,2023-09-06,18:30:00
2023-09-06 18:30:00,30,UPBTR02,nodeName=dgw,172394928,179699618,26777090235,57489454,12289870246,170123169,2023-09-06,18:30:00
2023-09-06 18:30:00,30,UPMDN01,nodeName=dgw,46257035,48476815,7822593312,31962576,4019722287,55589494,2023-09-06,18:30:00
2023-09-06 18:30:00,30,UPBNB03,nodeName=dgw,189651279,197813718,28146367098,85944306,13281897615,249671700,2023-09-06,18:30:00
2023-09-06 18:30:00,30,UPMDN02,nodeName=dgw,52042871,54592927,8796743404,34302403,4542832477,60338266,2023-09-06,18:30:00
2023-09-06 19:00:00,30,UPMDN01,nodeName=dgw,52216236,54698742,8917998864,36510939,4604601809,65799888,2023-09-06,19:00:00
2023-09-06 19:00:00,30,UPBTR02,nodeName=dgw,176694530,184581682,27580743076,64605292,12787973465,184010040,2023-09-06,19:00:00
2023-09-06 19:00:00,30,UPCBT01,nodeName=dgw,263001810,296349355,42244352838,396410921,19058967899,585306177,2023-09-06,19:00:00
2023-09-06 19:00:00,30,UPLPG01,nodeName=dgw,32932074,34792390,5203118921,15204599,2380882206,37659729,2023-09-06,19:00:00
2023-09-06 19:00:00,30,UPMDN02,nodeName=dgw,58690008,61488093,9951932178,40323894,5170537020,72335862,2023-09-06,19:00:00
2023-09-06 19:00:00,30,UPMDN03,nodeName=dgw,235771666,245890788,39999743944,128396567,20705828609,288050249,2023-09-06,19:00:00
2023-09-06 19:00:00,30,UPBNB03,nodeName=dgw,194594686,203004468,29021934256,94403987,13788680385,265769057,2023-09-06,19:00:00
2023-09-06 19:30:00,30,UPMDN01,nodeName=dgw,52781350,55389712,9341302483,39434218,4804654448,73886750,2023-09-06,19:30:00
2023-09-06 19:30:00,30,UPMDN03,nodeName=dgw,240413260,251140955,41916143265,140768235,21597988579,321108681,2023-09-06,19:30:00
2023-09-06 19:30:00,30,UPBNB03,nodeName=dgw,196324658,204992023,30302419226,104220981,14439234961,289492913,2023-09-06,19:30:00
2023-09-06 19:30:00,30,UPBTR02,nodeName=dgw,176594417,184448499,28488563940,72774093,13248305773,206408374,2023-09-06,19:30:00
2023-09-06 19:30:00,30,UPLPG01,nodeName=dgw,32900809,34689765,5363422443,17551145,2461669632,42746454,2023-09-06,19:30:00
2023-09-06 19:30:00,30,UPMDN02,nodeName=dgw,59471982,62361413,10383812258,45023123,5355792039,83950938,2023-09-06,19:30:00
2023-09-06 19:30:00,30,UPCBT01,nodeName=dgw,260469881,293020361,43874982481,429326746,19879289018,642091065,2023-09-06,19:30:00
2023-09-06 20:00:00,30,UPMDN01,nodeName=dgw,54811138,57441951,9564545274,44106816,4974012376,80104652,2023-09-06,20:00:00
2023-09-06 20:00:00,30,UPBNB03,nodeName=dgw,202384152,210970428,30954913553,109598960,14897527116,301415521,2023-09-06,20:00:00
2023-09-06 20:00:00,30,UPMDN03,nodeName=dgw,249449529,260455216,42865562870,155324465,22415044411,349642108,2023-09-06,20:00:00
2023-09-06 20:00:00,30,UPMDN02,nodeName=dgw,61798893,64568680,10606088530,48220745,5556420319,89325871,2023-09-06,20:00:00
2023-09-06 20:00:00,30,UPLPG01,nodeName=dgw,34972767,36735915,5616322198,20158730,2622285090,47754718,2023-09-06,20:00:00
2023-09-06 20:00:00,30,UPBTR02,nodeName=dgw,184078471,191955802,29441444059,80287106,13852587655,224049620,2023-09-06,20:00:00
2023-09-06 20:00:00,30,UPCBT01,nodeName=dgw,274887618,309035291,45499948443,443152019,20898706114,664417597,2023-09-06,20:00:00
2023-09-06 20:30:00,30,UPMDN01,nodeName=dgw,53552497,56228318,9884321082,46299652,5114631942,84383854,2023-09-06,20:30:00
2023-09-06 20:30:00,30,UPLPG01,nodeName=dgw,33968998,35762856,5732140558,21431355,2662537307,49956153,2023-09-06,20:30:00
2023-09-06 20:30:00,30,UPMDN02,nodeName=dgw,60430126,63341578,10946905145,50650436,5692982696,93253277,2023-09-06,20:30:00
2023-09-06 20:30:00,30,UPBNB03,nodeName=dgw,190004888,198252481,30656441140,113306291,14642816598,315819553,2023-09-06,20:30:00
2023-09-06 20:30:00,30,UPCBT01,nodeName=dgw,262197177,293435111,46153078156,444153207,21107944123,670458198,2023-09-06,20:30:00
2023-09-06 20:30:00,30,UPMDN03,nodeName=dgw,245034515,255718054,44552034300,168133227,23156924299,380006393,2023-09-06,20:30:00
2023-09-06 20:30:00,30,UPBTR02,nodeName=dgw,176736785,184410727,29725572103,84245379,13940936071,229280350,2023-09-06,20:30:00
2023-09-06 21:00:00,30,UPBTR02,nodeName=dgw,171039651,178799497,29146462991,84600235,13570143051,235590610,2023-09-06,21:00:00
2023-09-06 21:00:00,30,UPMDN03,nodeName=dgw,245305411,256107651,45104353588,172102053,23308739827,390716792,2023-09-06,21:00:00
2023-09-06 21:00:00,30,UPCBT01,nodeName=dgw,259138311,290027487,45197736462,420288219,20589892968,647047680,2023-09-06,21:00:00
2023-09-06 21:00:00,30,UPBNB03,nodeName=dgw,177878714,185580831,29088999143,108703868,13773315193,305648115,2023-09-06,21:00:00
2023-09-06 21:00:00,30,UPMDN02,nodeName=dgw,60294923,63233979,11025983927,53903785,5700708679,99929587,2023-09-06,21:00:00
2023-09-06 21:00:00,30,UPMDN01,nodeName=dgw,53485942,56050947,9921590897,50360265,5103706612,91132594,2023-09-06,21:00:00
2023-09-06 21:00:00,30,UPLPG01,nodeName=dgw,33768005,35513484,5710218632,20603771,2633268431,49919162,2023-09-06,21:00:00
2023-09-06 21:30:00,30,UPMDN01,nodeName=dgw,50287204,52719884,9797265796,49342041,4976973919,90404822,2023-09-06,21:30:00
2023-09-06 21:30:00,30,UPMDN02,nodeName=dgw,56686350,59366441,10930856673,52761316,5601863911,97639411,2023-09-06,21:30:00
2023-09-06 21:30:00,30,UPLPG01,nodeName=dgw,30536856,32243207,5547066112,19799460,2523229807,48752821,2023-09-06,21:30:00
2023-09-06 21:30:00,30,UPBNB03,nodeName=dgw,153501571,160428488,26797039902,104004269,12479727413,290747591,2023-09-06,21:30:00
2023-09-06 21:30:00,30,UPBTR02,nodeName=dgw,152925663,159857726,27847228064,81565189,12808141658,232747731,2023-09-06,21:30:00
2023-09-06 21:30:00,30,UPMDN03,nodeName=dgw,229735741,239754892,44513699798,169971492,22802853191,379494013,2023-09-06,21:30:00
2023-09-06 21:30:00,30,UPCBT01,nodeName=dgw,239313782,265570622,43248060964,395149918,19391161622,624695804,2023-09-06,21:30:00
2023-09-06 22:00:00,30,UPMDN02,nodeName=dgw,52931230,55404267,10436428550,53452168,5328625274,96539946,2023-09-06,22:00:00
2023-09-06 22:00:00,30,UPLPG01,nodeName=dgw,27778104,29255544,5183178584,19814367,2338084979,49531232,2023-09-06,22:00:00
2023-09-06 22:00:00,30,UPMDN03,nodeName=dgw,214684611,223861427,42459882972,169488952,21655360508,372962739,2023-09-06,22:00:00
2023-09-06 22:00:00,30,UPBNB03,nodeName=dgw,134313593,140419592,24091582434,97432564,11138303847,266680525,2023-09-06,22:00:00
2023-09-06 22:00:00,30,UPBTR02,nodeName=dgw,138509349,144855048,25838138510,80097175,11752120532,215062063,2023-09-06,22:00:00
2023-09-06 22:00:00,30,UPCBT01,nodeName=dgw,222889257,246206625,40231589512,359013351,17908835948,585139792,2023-09-06,22:00:00
2023-09-06 22:00:00,30,UPMDN01,nodeName=dgw,46877548,49117081,9297210534,47716819,4712911024,88314097,2023-09-06,22:00:00
2023-09-06 22:30:00,30,UPBTR02,nodeName=dgw,120772718,126368808,23423768223,79649258,10546167140,212991359,2023-09-06,22:30:00
2023-09-06 22:30:00,30,UPMDN01,nodeName=dgw,41746279,43662923,8660706639,45298029,4385975725,82940594,2023-09-06,22:30:00
2023-09-06 22:30:00,30,UPMDN03,nodeName=dgw,190623133,198543556,39289028016,162949392,19981924386,355093284,2023-09-06,22:30:00
2023-09-06 22:30:00,30,UPCBT01,nodeName=dgw,200670335,219292720,36686205214,315578807,16140231126,527596479,2023-09-06,22:30:00
2023-09-06 22:30:00,30,UPLPG01,nodeName=dgw,24027852,25304182,4701564356,17400337,2098645080,44986685,2023-09-06,22:30:00
2023-09-06 22:30:00,30,UPMDN02,nodeName=dgw,46822494,48899531,9696481570,49790356,4926055419,91224024,2023-09-06,22:30:00
2023-09-06 22:30:00,30,UPBNB03,nodeName=dgw,115747068,121364541,21503043979,91569951,9835174317,253212728,2023-09-06,22:30:00
2023-09-06 23:00:00,30,UPMDN03,nodeName=dgw,167152182,174096908,34903274067,148067508,17833671274,318239574,2023-09-06,23:00:00
2023-09-06 23:00:00,30,UPMDN02,nodeName=dgw,40948468,42851904,8574288372,44039216,4382881554,80520831,2023-09-06,23:00:00
2023-09-06 23:00:00,30,UPLPG01,nodeName=dgw,21016035,22195874,4172903444,14544409,1855101874,38041396,2023-09-06,23:00:00
2023-09-06 23:00:00,30,UPBNB03,nodeName=dgw,101517775,106609365,18885688956,81110186,8612339496,231652081,2023-09-06,23:00:00
2023-09-06 23:00:00,30,UPBTR02,nodeName=dgw,106975913,112201469,20837602653,69586833,9357993862,185248810,2023-09-06,23:00:00
2023-09-06 23:00:00,30,UPCBT01,nodeName=dgw,184748684,200250979,32661235938,261389045,14320563238,453494161,2023-09-06,23:00:00
2023-09-06 23:00:00,30,UPMDN01,nodeName=dgw,36801820,38497658,7721954659,40225072,3932469444,73234346,2023-09-06,23:00:00
2023-09-06 23:30:00,30,UPBNB03,nodeName=dgw,86694959,91407317,16062601999,68404652,7268610757,193051819,2023-09-06,23:30:00
2023-09-06 23:30:00,30,UPCBT01,nodeName=dgw,165815910,177697746,27988642667,216809029,12309500986,379670148,2023-09-06,23:30:00
2023-09-06 23:30:00,30,UPLPG01,nodeName=dgw,17978972,19085971,3560087449,13807492,1581693076,36234590,2023-09-06,23:30:00
2023-09-06 23:30:00,30,UPMDN03,nodeName=dgw,144125989,150386543,29850655430,134618428,15500699524,285188208,2023-09-06,23:30:00
